run,evaluations,avg_fitness,best_fitness
25,3875,42968000,76500000
25,4000,45288000,76500000
25,4125,48244000,77000000
25,4250,51260000,84000000
25,4375,54628000,84000000
25,4500,58124000,84000000
25,4625,60504000,84000000
25,4750,62818000,84000000
25,4875,65064000,86000000
25,5000,67256000,86000000
26,250,-62276000,22500000
26,375,-38534000,22500000
26,500,-10160000,22500000
26,625,4494000,25000000
26,750,6774000,25500000
26,875,8876000,30000000
26,1000,10292000,30000000
26,1125,11194000,30000000
26,1250,12240000,30000000
26,1375,12836000,30000000
26,1500,14200000,36500000
26,1625,15270000,36500000
26,1750,16422000,36500000
26,1875,17434000,36500000
26,2000,18188000,36500000
26,2125,19112000,36500000
26,2250,20002000,36500000
26,2375,20624000,43000000
26,2500,21066000,43000000
26,2625,21488000,43000000
26,2750,22050000,43000000
26,2875,22832000,43000000
26,3000,23610000,43000000
26,3125,24528000,46000000
26,3250,25736000,46000000
26,3375,26242000,46000000
26,3500,27222000,54000000
26,3625,27782000,54000000
26,3750,28252000,54000000
26,3875,28852000,54000000
26,4000,29690000,54000000
26,4125,30614000,54000000
26,4250,31150000,54000000
26,4375,32160000,60000000
26,4500,32894000,60000000
26,4625,33346000,60000000
26,4750,33888000,60000000
26,4875,34484000,60000000
26,5000,34874000,60000000
27,250,-55840000,20000000
27,375,-29096000,20000000
27,500,-4718000,32000000
27,625,4638000,32000000
27,750,6502000,32000000
27,875,8256000,33500000
27,1000,9538000,33500000
27,1125,11084000,37000000
27,1250,12550000,37000000
27,1375,13828000,37000000
27,1500,15148000,37000000
27,1625,15990000,44500000
27,1750,17278000,44500000
27,1875,18720000,44500000
27,2000,19994000,44500000
27,2125,21320000,45000000
27,2250,22566000,45000000
27,2375,23770000,45000000
27,2500,24888000,45000000
27,2625,25974000,51000000
27,2750,27264000,51000000
27,2875,28582000,60000000
