run,evaluations,avg_fitness,best_fitness
15,2375,20686000,48500000
15,2500,21690000,48500000
15,2625,23174000,50000000
15,2750,24364000,50000000
15,2875,25216000,50000000
15,3000,26058000,54500000
15,3125,26838000,54500000
15,3250,27602000,57000000
15,3375,28460000,57000000
15,3500,29022000,57000000
15,3625,29904000,57000000
15,3750,31190000,72500000
15,3875,32052000,72500000
15,4000,32648000,72500000
15,4125,33634000,72500000
15,4250,34468000,72500000
15,4375,35392000,72500000
15,4500,36080000,72500000
15,4625,36658000,72500000
15,4750,37314000,72500000
15,4875,38026000,72500000
15,5000,38934000,72500000
16,250,-61214000,22500000
16,375,-37524000,22500000
16,500,-9984000,22500000
16,625,4300000,23000000
16,750,5982000,23000000
16,875,7290000,23000000
16,1000,8644000,24000000
16,1125,10234000,44500000
16,1250,11588000,44500000
16,1375,13248000,44500000
16,1500,14258000,44500000
16,1625,15214000,44500000
16,1750,16214000,44500000
16,1875,17534000,44500000
16,2000,18896000,44500000
16,2125,20168000,51500000
16,2250,21238000,51500000
16,2375,22504000,51500000
16,2500,23754000,51500000
16,2625,24900000,51500000
16,2750,26224000,51500000
16,2875,26916000,53000000
16,3000,27422000,53000000
16,3125,28386000,53500000
16,3250,29548000,57000000
16,3375,30540000,57000000
16,3500,31948000,59000000
16,3625,33488000,61000000
16,3750,34766000,61000000
16,3875,36198000,64500000
16,4000,37310000,64500000
16,4125,39104000,64500000
16,4250,40578000,73500000
16,4375,42022000,73500000
16,4500,43514000,73500000
16,4625,44774000,73500000
16,4750,46174000,73500000
16,4875,47266000,73500000
16,5000,48270000,73500000
17,250,-62200000,16500000
17,375,-38736000,19000000
17,500,-6718000,19000000
17,625,4008000,19000000
17,750,5890000,26500000
17,875,7886000,26500000
17,1000,9552000,26500000
17,1125,10796000,26500000
17,1250,11678000,27000000
17,1375,13186000,40500000
17,1500,14642000,41500000
17,1625,16040000,41500000
17,1750,17164000,41500000
17,1875,18532000,42000000
17,2000,19454000,42000000
17,2125,20600000,48000000
17,2250,21578000,48000000
17,2375,23106000,50500000
17,2500,23994000,50500000
17,2625,24708000,50500000
17,2750,25742000,56000000
17,2875,26564000,56000000
17,3000,27904000,56000000
17,3125,28942000,63000000
17,3250,30244000,63000000
17,3375,31118000,63000000
17,3500,32284000,63000000
17,3625,33440000,63000000
17,3750,34488000,63000000
17,3875,35618000,63000000
17,4000,36904000,63000000
17,4125,38070000,69000000
17,4250,39682000,69000000
17,4375,40446000,69000000
17,4500,41298000,69000000
17,4625,42622000,69000000
17,4750,43640000,69000000
17,4875,44514000,69000000
17,5000,45558000,72500000
18,250,-57198000,40500000
18,375,-32382000,40500000
18,500,-8434000,40500000
18,625,4426000,40500000
18,750,6618000,40500000
18,875,9048000,40500000
18,1000,11086000,40500000
18,1125,13418000,40500000
18,1250,15236000,40500000
18,1375,17890000,42500000
18,1500,20072000,44000000
18,1625,23320000,46000000
18,1750,26360000,46000000
18,1875,29126000,46500000
18,2000,31530000,46500000
18,2125,33570000,47500000
18,2250,35542000,51000000
18,2375,37340000,51000000
18,2500,39210000,51000000
18,2625,40278000,51000000
18,2750,41582000,51000000
18,2875,42506000,51000000
18,3000,43194000,51000000
18,3125,43626000,51500000
18,3250,44128000,52500000
18,3375,44752000,52500000
18,3500,45668000,52500000
